org_name,connecthub_org_id,connecthub_display_label,match_score,npi_count,input_label,input_states,connecthub_label,connecthub_states,match_status
"ORTHOATLANTA, LLC",6452af5661a0f218ad330234,Piedmont Orthopedics | Orthoatlanta,90.0,9,orthoatlanta,"[""GA""]",orthoatlanta surgery center austell,nan,match
"ORTHOATLANTA, LLC",6452af5661a0f218ad330234,Piedmont Orthopedics | Orthoatlanta,90.0,9,orthoatlanta,"[""GA""]",orthoatlanta surgery center austell,"[""GA""]",match
"WELLSTAR MEDICAL GROUP,LLC",66e8204221afba04642bdd6f,WellStar,90.0,9,wellstar medical groupllc,"[""GA""]",wellstar,nan,match
CHILDREN'S HOSPITAL COLORADO,67aa61a799dcc50ff9446172,Children's Hospital Colorado,100.0,8,childrens hospital colorado,"[""CO""]",childrens hospital colorado,nan,match
IRWIN COUNTY HOSPITAL,67abb14c6f1d9a45627e5f69,"Irwin County Hospital (Ocilla,GA)",100.0,8,irwin county hospital,"[""GA""]",irwin county hospital,nan,match
"MOREHOUSE HEALTHCARE, INC.",67a3c08ea3faa7baa0e452f5,Morehouse Healthcare,100.0,8,morehouse healthcare,"[""GA""]",morehouse healthcare,nan,match
PIEDMONT HEALTHCARE INC,67814db262cac9335ad417d0,Piedmont Healthcare,100.0,8,piedmont healthcare,"[""GA""]",piedmont healthcare,nan,match
CARECONNECT FAMILY PRACTICE,63ce560b1415503742364a24,CareConnect Health,95.0,8,careconnect family practice,"[""GA""]",careconnect family practice alamo,"[""GA""]",match
CARECONNECT FAMILY PRACTICE,63ce560b1415503742364a24,CareConnect Health,95.0,8,careconnect family practice,"[""GA""]",careconnect family practice buena vista,"[""GA""]",match
CARECONNECT FAMILY PRACTICE,63ce560b1415503742364a24,CareConnect Health,95.0,8,careconnect family practice,"[""GA""]",careconnect family practice americus,nan,match
CARECONNECT FAMILY PRACTICE,63ce560b1415503742364a24,CareConnect Health,95.0,8,careconnect family practice,"[""GA""]",careconnect family practice cochran,nan,match
CARECONNECT FAMILY PRACTICE,63ce560b1415503742364a24,CareConnect Health,95.0,8,careconnect family practice,"[""GA""]",careconnect family practice americus,"[""GA""]",match
CARECONNECT FAMILY PRACTICE,63ce560b1415503742364a24,CareConnect Health,95.0,8,careconnect family practice,"[""GA""]",careconnect family practice cochran,"[""GA""]",match
CARECONNECT FAMILY PRACTICE,63ce560b1415503742364a24,CareConnect Health,95.0,8,careconnect family practice,"[""GA""]",careconnect family practice alamo,nan,match
CARECONNECT FAMILY PRACTICE,63ce560b1415503742364a24,CareConnect Health,95.0,8,careconnect family practice,"[""GA""]",careconnect family practice roberta,nan,match
CARECONNECT FAMILY PRACTICE,63ce560b1415503742364a24,CareConnect Health,95.0,8,careconnect family practice,"[""GA""]",careconnect family practice buena vista,nan,match
CHILDREN'S HOSPITAL COLORADO,66e8203321afba04642bdc84,Children's Hospital Colorado,95.0,8,childrens hospital colorado,"[""CO""]",childrens hospital colorado north campus,"[""CO""]",match
CARECONNECT FAMILY PRACTICE,63ce560b1415503742364a24,CareConnect Health,95.0,8,careconnect family practice,"[""GA""]",careconnect family practice roberta,"[""GA""]",match
PIEDMONT HEALTHCARE INC,67814db262cac9335ad417d0,Piedmont Healthcare,95.0,8,piedmont healthcare,"[""GA""]",piedmont healthcare system,"[""GA""]",match
CHILDREN'S HOSPITAL COLORADO,66e8203321afba04642bdc84,Children's Hospital Colorado,95.0,8,childrens hospital colorado,"[""CO""]",childrens hospital colorado system,"[""CO""]",match
PIEDMONT HEALTHCARE INC,67814db262cac9335ad417d0,Piedmont Healthcare,95.0,8,piedmont healthcare,"[""GA""]",piedmont healthcare system,nan,match
ST JUDE CHILDRENS RESEARCH,64d3cabde7d9db2b7ebcc435,St. Jude Children's Research Hospital,95.0,8,st jude childrens research,"[""TN""]",st jude childrens research hospital,nan,match
"SOUTHCOAST MEDICAL GROUP, LLC",67804f80119856f26831c445,Southcoast Medical,95.0,8,southcoast medical group,"[""GA""]",southcoast medical,nan,match
ST JUDE CHILDRENS RESEARCH,64d3cabde7d9db2b7ebcc435,St. Jude Children's Research Hospital,95.0,8,st jude childrens research,"[""TN""]",st jude childrens research hospital,"[""TN""]",match
ST JUDE CHILDRENS RESEARCH,64d3cabde7d9db2b7ebcc435,St. Jude Children's Research Hospital,95.0,8,st jude childrens research,"[""TN""]",st jude childrens research hospital,nan,match
ST JUDE CHILDRENS RESEARCH,64d3cabde7d9db2b7ebcc435,St. Jude Children's Research Hospital,95.0,8,st jude childrens research,"[""TN""]",st jude childrens research hospital,"[""TN""]",match
MOREHOUSE COMMUNITY MEDICAL C,6452aefa61a0f218ad32faf6,Morehouse Community Medical Centers (Louisiana),91.60714,8,morehouse community medical c,"[""LA""]",morehouse community medical centers,"[""LA""]",match
MOREHOUSE COMMUNITY MEDICAL C,6452aefa61a0f218ad32faf6,Morehouse Community Medical Centers (Louisiana),91.60714,8,morehouse community medical c,"[""LA""]",morehouse community medical centers,nan,match
MOREHOUSE COMMUNITY MEDICAL C,6452aefa61a0f218ad32faf6,Morehouse Community Medical Centers (Louisiana),91.60714,8,morehouse community medical c,"[""LA""]",morehouse community medical centers,nan,match
MOREHOUSE COMMUNITY MEDICAL C,6452aefa61a0f218ad32faf6,Morehouse Community Medical Centers (Louisiana),91.60714,8,morehouse community medical c,"[""LA""]",morehouse community medical centers,nan,match
MOREHOUSE COMMUNITY MEDICAL C,6452aefa61a0f218ad32faf6,Morehouse Community Medical Centers (Louisiana),91.60714,8,morehouse community medical c,"[""LA""]",morehouse community medical centers,nan,match
MOREHOUSE COMMUNITY MEDICAL C,6452aefa61a0f218ad32faf6,Morehouse Community Medical Centers (Louisiana),91.60714,8,morehouse community medical c,"[""LA""]",morehouse community medical centers,"[""LA""]",match
MOREHOUSE COMMUNITY MEDICAL C,6452aefa61a0f218ad32faf6,Morehouse Community Medical Centers (Louisiana),91.60714,8,morehouse community medical c,"[""LA""]",morehouse community medical centers,"[""LA""]",match
MOREHOUSE COMMUNITY MEDICAL C,6452aefa61a0f218ad32faf6,Morehouse Community Medical Centers (Louisiana),91.60714,8,morehouse community medical c,"[""LA""]",morehouse community medical centers,"[""LA""]",match
CHILDREN'S HOSPITAL COLORADO,66e8203321afba04642bdc84,Children's Hospital Colorado,90.0,8,childrens hospital colorado,"[""CO""]",childrens hospital colorado anschutz medical campus,"[""CO""]",match
MOREHOUSE COMMUNITY MEDICAL C,6452aefa61a0f218ad32faf6,Morehouse Community Medical Centers (Louisiana),90.0,8,morehouse community medical c,"[""LA""]",morehouse community medical centers inc bastrop,nan,match
MOREHOUSE COMMUNITY MEDICAL C,6452aefa61a0f218ad32faf6,Morehouse Community Medical Centers (Louisiana),90.0,8,morehouse community medical c,"[""LA""]",morehouse community medical centers inc bastrop,"[""LA""]",match
OPTUM CARE SERVICES COMPANY,67819be0fd8fafb514d812df,Optum (Pinnacle Medical Group),90.0,8,optum care services company,"[""GA""]",optum,nan,match
OPTUM CARE SERVICES COMPANY,67819be0fd8fafb514d812df,Optum (Pinnacle Medical Group),90.0,8,optum care services company,"[""GA""]",optum,nan,match
CARECONNECT FAMILY PRACTICE,63ce560b1415503742364a24,CareConnect Health,90.0,8,careconnect family practice,"[""GA""]",careconnect family practice and pediatrics rochelle,nan,match
UNIVERSITY OF ARKANSAS FOR ME,66e8204121afba04642bdd5a,University of Arkansas for Medical Sciences,90.0,8,university of arkansas for me,"[""AR""]",university of arkansas for medical sciences health,nan,match
UNIVERSITY OF ARKANSAS FOR ME,66e8204121afba04642bdd5a,University of Arkansas for Medical Sciences,90.0,8,university of arkansas for me,"[""AR""]",university of arkansas for medical sciences medical center,nan,match
CARECONNECT FAMILY PRACTICE,63ce560b1415503742364a24,CareConnect Health,90.0,8,careconnect family practice,"[""GA""]",careconnect family practice and pediatrics rochelle,"[""GA""]",match
CHILDREN'S HOSPITAL COLORADO,66e8203321afba04642bdc84,Children's Hospital Colorado,90.0,8,childrens hospital colorado,"[""CO""]",childrens hospital colorado colorado springs,"[""CO""]",match
CHILDREN'S HOSPITAL COLORADO,66e8203321afba04642bdc84,Children's Hospital Colorado,90.0,8,childrens hospital colorado,"[""CO""]",childrens hospital colorado south campus highlands ranch,"[""CO""]",match
OPTUM CARE SERVICES COMPANY,67819be0fd8fafb514d812df,Optum (Pinnacle Medical Group),90.0,8,optum care services company,"[""GA""]",optum,nan,match
SOUTHWEST MISSISSIPPI REGIONA,678158be62cac9335ad417d5,Southwest Mississippi Regional Medical Center,90.0,8,southwest mississippi regiona,"[""AL"",""MS""]",southwest mississippi regional medical center,nan,match
UNIVERSITY OF ARKANSAS FOR ME,66e8204121afba04642bdd5a,University of Arkansas for Medical Sciences,90.0,8,university of arkansas for me,"[""AR""]",university of arkansas for medical sciences health,"[""AR""]",match
UNIVERSITY OF ARKANSAS FOR ME,66e8204121afba04642bdd5a,University of Arkansas for Medical Sciences,90.0,8,university of arkansas for me,"[""AR""]",university of arkansas for medical sciences medical center,"[""AR""]",match
UNIVERSITY OF ARKANSAS FOR ME,66e8204121afba04642bdd5a,University of Arkansas for Medical Sciences,89.818184,8,university of arkansas for me,"[""AR""]",university of arkansas for medical sciences,"[""AR""]",match
UNIVERSITY OF ARKANSAS FOR ME,66e8204121afba04642bdd5a,University of Arkansas for Medical Sciences,89.818184,8,university of arkansas for me,"[""AR""]",university of arkansas for medical sciences,nan,match
HATTIESBURG CLINIC PA,66e8203621afba04642bdcaf,Hattiesburg Clinic and Forrest General Hospital,87.80488,8,hattiesburg clinic pa,"[""MS""]",hattiesburg clinic and forrest general hospital,"[""MS""]",match
HATTIESBURG CLINIC PA,67aa61a999dcc50ff9446185,Hattiesburg Clinic and Forrest County General Hospital,87.80488,8,hattiesburg clinic pa,"[""MS""]",hattiesburg clinic and forrest county general hospital,nan,match
HATTIESBURG CLINIC PA,66e8203621afba04642bdcaf,Hattiesburg Clinic and Forrest General Hospital,87.80488,8,hattiesburg clinic pa,"[""MS""]",hattiesburg clinic and forrest general hospital,nan,match
AIDS HEALTHCARE FOUNDATION,638fb68ec74ba782c451dd0e,AIDS Healthcare Foundation (Medicare Only),100.0,7,aids healthcare foundation,"[""ME"",""CA"",""GA""]",aids healthcare foundation,nan,match
AIDS HEALTHCARE FOUNDATION,638fb68ec74ba782c451dd0e,AIDS Healthcare Foundation (Medicare Only),100.0,7,aids healthcare foundation,"[""ME"",""CA"",""GA""]",aids healthcare foundation,nan,match
ST GABRIEL HEALTH CLINIC INC,6711284a1c34d67c41cebff0,"St Gabriel Health Clinic Inc (Saint Gabriel,LA)",100.0,7,st gabriel health clinic,"[""LA""]",st gabriel health clinic,nan,match
WINN COMMUNITY HEALTH CENTER,63ce564a14155037423653b3,Winn Community Health Center,100.0,7,winn community health center,"[""LA""]",winn community health center,nan,match
WINN COMMUNITY HEALTH CENTER,63ce564a14155037423653b3,Winn Community Health Center,100.0,7,winn community health center,"[""LA""]",winn community health center,nan,match
ZOE CENTER FOR PEDIATRIC AND ADOLESCENT HEALTH LLC,6655ea54648dc68f6cbe84b1,Zoe Center for Pediatric and Adolescent Health.,100.0,7,zoe center for pediatric and adolescent health,"[""GA""]",zoe center for pediatric and adolescent health,nan,match
UF HEALTH SHANDS HOSPITAL,6793e06b37747f17b541795d,University of Florida Health,95.0,7,uf health shands hospital,"[""GA"",""AZ"",""FL""]",uf health shands cancer hospital,nan,match
ATLANTA PLUS URGENT CARE,6655e9cfe572785194783c63,Atlanta Plus Urgent Care CONYERS GA,95.0,7,atlanta plus urgent care,"[""GA""]",atlanta plus urgent care conyers ga,nan,match
UF HEALTH SHANDS HOSPITAL,6793e06b37747f17b541795d,University of Florida Health,95.0,7,uf health shands hospital,"[""GA"",""AZ"",""FL""]",uf health shands cancer hospital,"[""FL""]",match
UF HEALTH SHANDS HOSPITAL,6793e06b37747f17b541795d,University of Florida Health,95.0,7,uf health shands hospital,"[""GA"",""AZ"",""FL""]",uf health shands childrens hospital,nan,match
UF HEALTH SHANDS HOSPITAL,6793e06b37747f17b541795d,University of Florida Health,95.0,7,uf health shands hospital,"[""GA"",""AZ"",""FL""]",uf health shands childrens hospital,"[""FL""]",match
UNIVERSITY MEDICAL CENTER,66e8203821afba04642bdccc,LCMC Health,95.0,7,university medical center,"[""TX"",""LA""]",university medical center new orleans,"[""LA""]",match
UNIVERSITY MEDICAL CENTER,66e8203821afba04642bdccc,LCMC Health,95.0,7,university medical center,"[""TX"",""LA""]",university medical center new orleans,nan,match
CHILDRENS HOSPITAL,67aa61a799dcc50ff9446172,Children's Hospital Colorado,90.0,7,childrens hospital,"[""TX"",""LA""]",childrens hospital colorado,nan,match
CHILDRENS HOSPITAL INC,66e8203421afba04642bdc91,Dartmouth Health,90.0,7,childrens hospital,"[""LA""]",childrens hospital at dartmouthhitchcock,nan,match
NEMOURS CHILDRENS CLINIC,67aa61a999dcc50ff9446189,Nemours,90.0,7,nemours childrens clinic,"[""GA"",""FL""]",nemours,nan,match
PIEDMONT ORTHOPEDICS LLC,6452af5661a0f218ad330234,Piedmont Orthopedics | Orthoatlanta,90.0,7,piedmont orthopedics,"[""GA""]",piedmont orthopedics orthoatlanta,nan,match
PIEDMONT ORTHOPEDICS LLC,6452af5661a0f218ad330234,Piedmont Orthopedics | Orthoatlanta,90.0,7,piedmont orthopedics,"[""GA""]",piedmont orthopedicsorthoatlanta,nan,match
UNIVERSITY OF ARKANSAS FOR,66e8204121afba04642bdd5a,University of Arkansas for Medical Sciences,90.0,7,university of arkansas for,"[""AR""]",university of arkansas for medical sciences health,"[""AR""]",match
CHILDRENS HOSPITAL INC,66e8203821afba04642bdccc,LCMC Health,90.0,7,childrens hospital,"[""LA""]",childrens hospital new orleans main campus,"[""LA""]",match
GREEN CLINIC LLC,671128471c34d67c41cebeb9,"Green Clinic Management Group (Ruston,LA)",90.0,7,green clinic,"[""LA""]",green clinic management group,nan,match
PIEDMONT ORTHOPEDICS LLC,6452af5661a0f218ad330234,Piedmont Orthopedics | Orthoatlanta,90.0,7,piedmont orthopedics,"[""GA""]",piedmont orthopedics orthoatlanta,"[""GA""]",match
PIEDMONT ORTHOPEDICS LLC,6452af5661a0f218ad330234,Piedmont Orthopedics | Orthoatlanta,90.0,7,piedmont orthopedics,"[""GA""]",piedmont orthopedicsorthoatlanta,"[""GA""]",match
UNIVERSITY OF ARKANSAS FOR,66e8204121afba04642bdd5a,University of Arkansas for Medical Sciences,90.0,7,university of arkansas for,"[""AR""]",university of arkansas for medical sciences,nan,match
UNIVERSITY OF ARKANSAS FOR,66e8204121afba04642bdd5a,University of Arkansas for Medical Sciences,90.0,7,university of arkansas for,"[""AR""]",university of arkansas for medical sciences,"[""AR""]",match
UNIVERSITY OF ARKANSAS FOR,66e8204121afba04642bdd5a,University of Arkansas for Medical Sciences,90.0,7,university of arkansas for,"[""AR""]",university of arkansas for medical sciences medical center,nan,match
UNIVERSITY OF ARKANSAS FOR,66e8204121afba04642bdd5a,University of Arkansas for Medical Sciences,90.0,7,university of arkansas for,"[""AR""]",university of arkansas for medical sciences health,nan,match
UNIVERSITY OF TEXAS SOUTHWEST,66e8204221afba04642bdd67,UT Southwestern Medical Center,90.0,7,university of texas southwest,"[""TX""]",university of texas southwestern medical center,nan,match
UNIVERSITY OF ARKANSAS FOR,66e8204121afba04642bdd5a,University of Arkansas for Medical Sciences,90.0,7,university of arkansas for,"[""AR""]",university of arkansas for medical sciences medical center,"[""AR""]",match
UNIVERSITY OF TEXAS SOUTHWEST,66e8204221afba04642bdd67,UT Southwestern Medical Center,90.0,7,university of texas southwest,"[""TX""]",university of texas southwestern medical center,"[""TX""]",match
"SOUTHWEST GEORGIA HEALTH CARE, INC.",6452afc461a0f218ad330a7a,Southwest Georgia Healthcare Clinics,88.42105,7,southwest georgia health care,"[""GA""]",southwest georgia healthcare clinics holley building,"[""GA""]",match
"SOUTHWEST GEORGIA HEALTH CARE, INC.",6452afc461a0f218ad330a7a,Southwest Georgia Healthcare Clinics,88.42105,7,southwest georgia health care,"[""GA""]",southwest georgia healthcare clinics holley building,nan,match
"RIVERTOWN PSYCHIATRY, PC",6655ea4e648dc68f6cbe8171,Rivertown Psychiatry,100.0,6,rivertown psychiatry,"[""GA""]",rivertown psychiatry,nan,match
CARECONNECT PEDIATRICS,63ce560b1415503742364a24,CareConnect Health,100.0,6,careconnect pediatrics,"[""GA""]",careconnect pediatrics,nan,match
"RIVERTOWN PSYCHIATRY, PC",6655ea4e648dc68f6cbe8171,Rivertown Psychiatry,100.0,6,rivertown psychiatry,"[""GA""]",rivertown psychiatry,nan,match
"SNELLVILLE PEDIATRICS, P.C.",671128491c34d67c41cebfd8,"Snellville Pedicatrics, P.C. (Snellville,GA)",97.674416,6,snellville pediatrics,"[""GA""]",snellville pedicatrics,nan,match
OUR LADY OF THE ANGELS HOSPIT,66e8203521afba04642bdca4,Franciscan Missionaries of Our Lady Health System,96.666664,6,our lady of the angels hospit,"[""LA""]",our lady of the angels hospital,nan,match
SWLA CENTER FOR HEALTH SERVIC,676ade5362cac9335ad41799,SWLA Center for Health Services,96.666664,6,swla center for health servic,"[""LA""]",swla center for health services,nan,match
DAVID RAINES COMMUNITY HEALTH,64bec8043f3769e9fda29eac,David Raines Community Health Center Inc (Louisiana),95.0,6,david raines community health,"[""LA""]",david raines community health center,"[""LA""]",match
"ALBANY AREA PRIMARY HEALTH CARE, INC.",6655e9cde572785194783b91,"Albany Area Primary Health Care, Inc GA",95.0,6,albany area primary health care,"[""GA""]",albany area primary health care inc ga,nan,match
DAVID RAINES COMMUNITY HEALTH,64bec8043f3769e9fda29eac,David Raines Community Health Center Inc (Louisiana),95.0,6,david raines community health,"[""LA""]",david raines community health center minden,nan,match
DAVID RAINES COMMUNITY HEALTH,64bec8043f3769e9fda29eac,David Raines Community Health Center Inc (Louisiana),95.0,6,david raines community health,"[""LA""]",david raines community health center,nan,match
DAVID RAINES COMMUNITY HEALTH,64bec8043f3769e9fda29eac,David Raines Community Health Center Inc (Louisiana),95.0,6,david raines community health,"[""LA""]",david raines community health center minden,"[""LA""]",match
DAVID RAINES COMMUNITY HEALTH,64bec8043f3769e9fda29eac,David Raines Community Health Center Inc (Louisiana),95.0,6,david raines community health,"[""LA""]",david raines community health center,nan,match
"ATLANTA ALLERGY & ASTHMA, PA",6655e9cfe572785194783c5c,"Atlanta Allergy & Asthma Clinic, P.A.",95.0,6,atlanta allergy asthma pa,"[""GA""]",atlanta allergy asthma clinic pa,nan,match
NORTHEAST GEORGIA MEDICAL CENTER,63651fe381dd9a2cb3110c3a,Northeast Georgia Health System,95.0,6,northeast georgia medical center,"[""GA""]",northeast georgia medical center barrow,"[""GA""]",match
DAVID RAINES COMMUNITY HEALTH,64bec8043f3769e9fda29eac,David Raines Community Health Center Inc (Louisiana),95.0,6,david raines community health,"[""LA""]",david raines community health center,"[""LA""]",match
NORTHEAST GEORGIA MEDICAL CENTER,63651fe381dd9a2cb3110c3a,Northeast Georgia Health System,95.0,6,northeast georgia medical center,"[""GA""]",northeast georgia medical center braselton,"[""GA""]",match
NORTHEAST GEORGIA MEDICAL CENTER,6793e06037747f17b5417929,Northeast Georgia Health System,95.0,6,northeast georgia medical center,"[""GA""]",northeast georgia medical center barrow,"[""GA""]",match
NORTHEAST GEORGIA MEDICAL CENTER,63651fe381dd9a2cb3110c3a,Northeast Georgia Health System,95.0,6,northeast georgia medical center,"[""GA""]",northeast georgia medical center gainesville,"[""GA""]",match
